id,class,c1,c2,c3,c4,c5,c6,c8,c9,c14,c17,c18,c20,c22,c23,c27,c32,c40,c43,c46,c47,c48,c54,c55,c56,c57,c58,c59,c60
6955,545988074,358347639,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
6956,545988074,358347639,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
6957,545988074,2055081508,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
6958,545988074,-2055804709,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
6959,545988074,-2055804709,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
6960,545988074,-627775411,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
6961,545988074,-627775411,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
6962,545988074,1910929175,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
6963,545988074,1910929175,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
6964,545988074,-355039975,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
6965,545988074,-355039975,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
6966,545988074,894179019,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
6967,545988074,894179019,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
6968,545988074,913730884,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
6969,545988074,913730884,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
6970,545988074,-1596611721,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
6971,545988074,-1596611721,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
6972,545988074,1186466320,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
6973,545988074,1186466320,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
6974,545988074,-1776124029,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
6975,545988074,-1776124029,1040736,0,левое,100,150.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
6976,545988074,66292918,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
6977,545988074,1873346335,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
6978,545988074,1873346335,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
6979,545988074,-1544271507,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
6980,545988074,-1544271507,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
6981,545988074,338737507,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
6982,545988074,338737507,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
6983,545988074,1374020385,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
6984,545988074,1374020385,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
6985,545988074,444486447,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
6986,545988074,444486447,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
6987,545988074,-2048734826,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
6988,545988074,-2048734826,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
6989,545988074,779780355,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
6990,545988074,779780355,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
6991,545988074,869557066,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
6992,545988074,869557066,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
6993,545988074,358347639,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
6994,545988074,358347639,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
6995,545988074,2055081508,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
6996,545988074,-2055804709,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
6997,545988074,-2055804709,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
6998,545988074,-627775411,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
6999,545988074,-627775411,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
7000,545988074,1910929175,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
7001,545988074,1910929175,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
7002,545988074,-355039975,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
7003,545988074,-355039975,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
7004,545988074,894179019,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
7005,545988074,894179019,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
7006,545988074,913730884,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
7007,545988074,913730884,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
7008,545988074,-1596611721,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
7009,545988074,-1596611721,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
7010,545988074,1186466320,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
7011,545988074,1186466320,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
7012,545988074,-1776124029,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
7013,545988074,-1776124029,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
7014,545988074,66292918,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
7015,545988074,1873346335,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
7016,545988074,1873346335,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
7017,545988074,-1544271507,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
7018,545988074,-1544271507,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
7019,545988074,338737507,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
7020,545988074,338737507,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
7021,545988074,1374020385,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
7022,545988074,1374020385,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
7023,545988074,444486447,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
7024,545988074,444486447,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
7025,545988074,-2048734826,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
7026,545988074,-2048734826,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
7027,545988074,779780355,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
7028,545988074,779780355,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
7029,545988074,869557066,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
7030,545988074,869557066,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
7031,545988074,358347639,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
7032,545988074,358347639,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
7033,545988074,2055081508,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
7034,545988074,-2055804709,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
7035,545988074,-2055804709,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
7036,545988074,-627775411,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
7037,545988074,-627775411,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
7038,545988074,1910929175,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
7039,545988074,1910929175,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
7040,545988074,-355039975,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
7041,545988074,-355039975,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
7042,545988074,894179019,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
7043,545988074,894179019,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
7044,545988074,913730884,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
7045,545988074,913730884,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
7046,545988074,-1596611721,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
7047,545988074,-1596611721,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
7048,545988074,1186466320,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
7049,545988074,1186466320,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
7050,545988074,-1776124029,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
7051,545988074,-1776124029,1040736,0,левое,100,200.0,0.0,0,"0,35","50,7","50,7",ММ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
7052,545988074,83226409,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
7053,545988074,-106129580,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
7054,545988074,-106129580,1040736,0,левое,50,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
7055,545988074,107429138,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
7056,545988074,107429138,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
7057,545988074,547095312,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
7058,545988074,547095312,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
7059,545988074,-638329506,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
7060,545988074,-638329506,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
7061,545988074,1517154116,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
7062,545988074,1517154116,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
7063,545988074,-268738487,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
7064,545988074,-268738487,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
7065,545988074,1063638460,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
7066,545988074,1063638460,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
7067,545988074,-1014497131,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
7068,545988074,-1014497131,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
7069,545988074,-500505272,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
7070,545988074,-500505272,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
7071,545988074,-1714947567,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
7072,545988074,1004951366,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
7073,545988074,1004951366,1040736,0,левое,50,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
7074,545988074,-964662968,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
7075,545988074,-964662968,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
7076,545988074,-219913462,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
7077,545988074,-219913462,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
7078,545988074,1686622844,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
7079,545988074,1686622844,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
7080,545988074,-212861610,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
7081,545988074,-212861610,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
7082,545988074,259042545,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
7083,545988074,259042545,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
7084,545988074,-1386945058,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,2.0,0.33,1,1.0,2.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
